source_genesymbol,target_genesymbol,interaction_type
Hif1a,Nr3c1,->
Hif1a,Crebbp,->
Hif1a,Epo,->
Hif1a,Met,->
Hif1a,Hey1,->
Hif1a,Brca1,->
Hif1a,Kdm5c,->
Hif1a,Kdm3a,->
Hif1a,Kdm2b,->
Hif1a,Plau,->
Hif1a,Cdh1,-|
Hif1a,Il4,->
Sp1,Pros1,->
Sp1,Foxm1,->
Sp1,Wnt2,->
Sp1,Irs2,->
Sp1,Ptk2b,->
Sp1,Elavl1,->
Sp1,Brca1,->
Sp1,Lrp5,->
Sp1,Acvrl1,->
Sp1,Ret,->
Pparg,Sp1,->
Pparg,Ccn2,-|
Pparg,Ccnd1,-|
Pparg,S1pr1,->
Pparg,Map4k4,-|
Pparg,Ctnnb1,-|
Prkce,Prkd1,->
Pparg,Apob,-|
Pparg,Gadd45a,->
Pparg,Mmp1a,-|
Pparg,Pten,->
Pparg,Rxrg,->
Rxrg,Rara,->
Pparg,Ptgs2,-|
Pparg,Brca1,->
Pparg,Ccl12,-|
Pparg,Rxrb,->
Pparg,Fgf1,->
Pparg,Calr,->
Pparg,Dusp1,->
Pparg,Pdk2,-|
Pdk2,Akt1,->
Pparg,Jag1,->
Pparg,Mif,->
Pparg,Igf1,-|
Rorc,Bcl2l1,->
Rorc,Foxp3,-|
Rorc,Rora,->
Rorc,Tnf,->
Rorc,Faslg,-|
Rorc,Il6,->
Bhlhe40,Ccnd1,-|
Foxp3,Cdkn1a,->
Rorc,Il2,-|
Foxp3,Mmp2,-|
Rorc,Il17a,->
Clock,Abcb1a,->
Foxp3,Brca1,-|
Rorc,Il23r,->
Rorc,Ccr6,->
Nkx2-1,Tgfb2,-|
Rorc,Ifng,->
Mbd2,Bmi1,->
Rorc,Ptger2,-|
Ptger2,Gnas,->
Clock,Th,->
Rassf1,Ccnd1,-|
Stk3,Lats1,->
Lats1,Wwtr1,-|
Mst1,Mst1r,->
Cdk4,Foxm1,->
Foxm1,Ccne1,->
Tgm2,Itgb1,->
Tgm2,H3c6,->
Tgm2,Itga4,->
Tgm2,Sdc4,->
Tgm2,Tbxa2r,->
Tbxa2r,Gnaq,->
Tgm2,Itgb3,->
Tgm2,Adgrg1,->
Adgrg1,Rhoa,->
Tgm2,Itga9,->
Tgm2,H3c11,->
Nfic,Src,->
Nfic,Ar,->
Nfic,Sp1,->
Nfic,Crebbp,->
Nfic,Foxm1,->
Nfic,Cdkn1a,-|
Nfic,Tnf,->
Nfic,Hgf,->
Nfic,Gadd45a,->
Nfic,Nr3c1,->
Nfic,Ahr,->
Nfic,Jun,->
Nfic,Cntf,->
Nfic,Col2a1,->
Nfic,Stat5a,->
Nfic,Ccnd1,-|
Nfic,Fos,->
Nfic,Cntn2,->
Cntn2,Cntn1,->
Nfic,Tgfb1,->
Nfic,Hnf1a,->
Nfic,Col18a1,->
Nfic,Irs2,->
Nfic,Ccl12,->
Nfic,L1cam,->
Tgfb1,Acvrl1,->
Nfic,Hspa5,->
Rps6ka2,Creb1,->
Rps6ka2,Gsk3b,->
Rps6ka1,Mtor,->
Rps6ka2,Pdpk1,->
Rps6ka2,L1cam,->
Rps6ka2,Cdkn1b,->
Rps6ka2,Esr1,->
Rps6ka2,Nr4a1,-|
Rps6ka2,Nfkbia,-|
Pdpk1,Oxtr,->
Rps6ka2,Flna,->
Rps6ka2,Stk11,->
Rps6ka1,Senp2,->
Senp2,Tcf7l2,->
Rps6ka1,Irs1,-|
Il7r,Jak1,->
Il7r,Jak3,->
Jak1,Il4r,->
Elavl1,Mdm2,->
Usp10,Becn1,->
Tp53,Gli2,->
Csk,Gsn,->
Gsn,Casp9,-|
Csk,Itga6,->
Flt3,Grb2,->
Twist2,Rap1a,-|
Rap1a,Raf1,->
Mapk14,Cdc25a,-|
Ripk2,Irf5,->
Mapk14,Mapk4,->
Mapk4,Mapk6,->
Nod1,Nfkbia,->
Mapk14,Nfe2l2,-|
Atf2,Apex1,->
Usf1,Cd40,->
Mapk14,Dusp16,-|
Usf1,Tfap2a,->
Mapk14,Cdx2,-|
Atf2,Tnfsf11,->
Usf1,Cxcr4,->
Mapk14,Mapkapk5,->
Casp4,Casp3,->
Pxn,Syk,->
Casp1,Pycard,-|
Pycard,Bax,->
Ctnnb1,Ctnnd2,->
Tnfsf13,Tnfrsf1a,->
Tnfsf13,Sdc2,->
Nfkb1,Ccr5,->
Tnfsf13,Tnfrsf11b,->
Ptprj,Src,->
Ptprj,Egfr,->
Ptprj,Insr,-|
Ptprj,Plcg1,-|
Ptprj,Pik3r1,-|
Ptprj,Cbl,->
Mbd2,Bcl2,->
Mbd2,Rela,->
Mbd2,Ptpn6,->
Mbd2,Ep300,->
Mbd2,Smo,->
Mbd2,Ep400,->
Mbd2,Cdkn1a,->
Mbd2,Cebpa,->
Mbd2,Nanog,-|
Mbd2,Cdkn2a,->
Mbd2,Rb1,->
Mbd2,Brca1,->
Mbd2,Gstp1,-|
Mbd2,Bcor,->
Bcor,Hdac1,->
Mbd2,Foxp3,->
Mbd2,Oprd1,->
Mbd2,Dmpk,->
Mbd2,Pcna,->
Mbd2,Pou5f1,-|
Mbd2,Mecp2,->
Mecp2,Creb1,->
Mbd2,Setd7,->
Setd7,Esr1,->
Mbd2,App,->
Mbd2,Cdkn1b,->
Mbd2,Serpinb5,-|
Mbd2,Per2,->
Mbd2,Fgfr1,->
Mbd2,Cd4,->
Bcor,Gli1,->
Mbd2,Itk,->
Mbd2,Ereg,->
Ereg,Erbb3,->
Mbd2,Rbl2,->
Mbd2,Ifnb1,->
Mbd2,Kdm5c,->
Mbd2,Kdm3a,->
Mbd2,Kdm2b,->
Smo,Sufu,->
Mbd2,Cdh1,->
Cdh1,Lrp6,->
Nfatc2,Fgf2,->
Nfatc2,Prkcg,->
Ep300,Ezh2,->
Mbd2,Sf1,->
Mecp2,Notch1,-|
Nfatc2,Tnfsf11,->
Mbd2,Cd74,->
Mbd2,Chd4,-|
Nfkb1,Sqstm1,->
Nfkb1,Vegfa,->
Nfkb1,Prox1,->
Nfkb1,Mif,->
Nfkb1,Ltc4s,-|
Nfkb1,Carm1,->
Nfkbiz,Stat3,-|
Nfkb1,Eif4e,->
Nfkb1,Pdgfb,->
Nfkb1,Plau,->
Nfkb1,Akt2,-|
Nfkb1,Trim21,->
Nfkb1,Cdh1,->
Nfkb1,Igf1,-|
Nfkb1,Sdc4,->
Nfkb1,Ptafr,->
Pou2f2,Ngf,->
Pou2f2,Ets1,->
Pou2f2,Spi1,->
Pou2f2,Syk,->
Pou2f2,Gnrh1,->
Hmgb2,Tnf,->
Pou2f1,Snai2,->
Pou2f1,Esr1,->
Pou2f2,Hmga1,->
Hmga1,Rb1,->
Pou3f1,Egr2,->
Pou2f2,Nos1,->
Pou2f2,Ccr5,->
Pou3f1,Mmp9,-|
Pou2f1,Ccnd1,->
Pou3f1,Wnt1,-|
Pou2f2,Btk,->
Pou2f2,Tgfa,->
Pou2f1,Cdx4,->
Hmga1,Stat3,->
Pou2f1,Cdx2,->
Pou2f2,Il2,->
Pou2f2,Hbb-b1,->
Pou2f2,Id2,->
Pou2f1,Thrb,-|
Thrb,Creb1,-|
Pou2f2,Bcl2,->
Pou2f1,Cntf,->
Pou3f1,Il6,->
Spib,Xbp1,-|
Pou2f1,Fgf4,->
Pou3f1,Krt14,-|
Pou2f1,Il4,->
Pou3f1,Cxcr4,->
Pou2f1,Isl1,->
Pou2f1,Gcm1,->
Pou2f2,Th,-|
Mybl2,Tp53,->
Mybl2,Ar,->
Mybl2,Sp1,->
Mybl2,Erbb2,-|
Mybl2,Cdk1,->
Mybl2,Fgf4,->
Mybl2,Cdk2,->
Mybl2,Myc,->
Mybl2,E2f1,-|
Mybl2,Nfya,->
Mybl2,Rb1,->
Mybl2,Ccnd1,->
Mybl2,Col1a1,-|
Mybl2,Lmo1,->
Mybl2,Birc5,->
Mybl2,Bcl2,->
Mybl2,Plk1,->
Mybl2,Myb,->
Mybl2,Hspa1a,->
Mybl2,Fgf2,->
Mybl2,Pou5f1,->
Mybl2,Cdk9,->
Mybl2,Cdkn2a,->
Bmf,Bcl2l1,-|
Bmf,Bcl2,-|
Bmf,Bcl2l2,->
Bmf,Mcl1,-|
Bcl6,Mapk1,->
Bcl6,Stat5a,->
Bcl6,Myc,->
Bcl6,Cxcr4,->
Bcl6,Sirt1,->
Bcl6,Cdkn1a,-|
Bcl6,Akt1,->
Bcl6,Abl1,->
Bcl6,Bcl2l1,-|
Bcl6,Ccnd1,->
Bcl6,Nfkb1,-|
Bcl6,Il10,->
Bcl6,Bcl2,->
Bcl6,Bcr,->
Bcl6,Il1b,->
Bcl6,Zbtb17,-|
Zbtb17,Lrrn3,->
Bcl6,Il2,->
Bcl6,Cdkn1b,-|
Bcl6,Chek1,-|
Zbtb17,Ube2i,->
Bcl6,Ptpro,-|
Bcl6,Igf1,->
Bcl6,Hes5,->
Hes5,Ascl1,-|
Bcl6,Il6,-|
Bcl6,Xbp1,-|
Bcl6,Ifng,->
Bcl6,Il4,->
Bcl6,Th,->
Runx3,Ikbkb,-|
Runx3,Casp2,->
Runx3,Akt1,-|
Runx3,Casp8,->
Runx3,Myc,-|
Runx3,Mdm2,->
Runx3,Cdkn1a,->
Runx3,Notch1,-|
Runx3,Chuk,-|
Runx3,Casp3,->
Runx3,Traf6,->
Runx3,Bcl2l11,->
Runx3,Ccnd1,-|
Runx3,Spp1,-|
Runx3,Ing1,->
Ing1,Hdac1,->
Runx3,Foxp3,->
Runx3,Cd4,-|
Runx3,Mmp9,-|
Runx3,Runx2,-|
Runx3,Bcl2,-|
Runx3,Thbs1,->
Runx3,Il1b,->
Runx3,Hes1,-|
Runx3,Birc5,-|
Ing1,Sirt2,-|
Runx3,Jag1,-|
Runx3,Cflar,-|
Runx3,Ncr1,->
Runx3,Abcb1a,-|
Runx3,Itgae,->
Itgae,Csk,->
Hes1,Pparg,-|
Runx3,Ifng,->
Runx3,Il4,-|
Hoxc8,Ar,-|
Hoxc8,Smad1,->
Hoxc8,Bmp2,->
Hoxc8,Tnfrsf11b,->
Smad1,Cdkn1a,->
Hoxc8,Pcna,->
Hoxc8,Spp1,->
Pcna,Cdt1,->
Spp1,Ptger4,->
Ezh2,Mapk8,->
Smad1,Dvl1,->
Msx2,Myod1,-|
Hoxc8,Ncam1,->
Tfap2c,Myb,->
Hey1,Hes1,->
Msx2,Tgfb2,->
Spp1,S1pr1,->
Smad1,Id3,->
Spp1,Itga5,->
Pias4,Smad4,->
Parp1,Chd2,->
Chd2,Myod1,->
Pias4,Smad3,->
Cd40lg,Itgb2,->
Itgb2,Csk,->
Cd40lg,Cd9,->
Il12b,Il12rb1,->
Tec,Btk,-|
Dusp3,Mapk8,->
Srebf1,Dlk1,-|
Srebf1,Cdkn1a,->
Srebf1,Vegfa,-|
Srebf1,Lpl,->
Lpl,Cd44,->
Sstr1,Gnai1,->
Srebf1,Wnt10b,-|
Pten,Akt3,->
Srebf1,Hcfc1,->
Hcfc1,Zbtb17,-|
Srebf1,Snd1,-|
Srebf1,Ptgs2,->
Srebf1,Pcsk9,->
Srebf1,Ppargc1a,->
Srebf1,Fgf21,-|
Srebf1,Igf1,->
Sstr1,Gnai3,->
Pou2af1,Id2,->
Id2,Tp53,->
Pou2af1,Bcl2,->
Pou2af1,Pou2f2,->
Pou2f1,Sdc4,->
Pou2f1,Tnf,->
Pou2f1,Cdkn1a,->
Tcf4,Cops5,->
Hmga1,Insr,->
Pou2af1,Spib,->
Spib,Prdm1,-|
Hmga1,Sp1,->
Id2,Cdkn1a,->
Id2,Kras,->
Spib,Cd40,->
Spib,Il10,->
Pou2f2,Tspoap1,->
Spib,Tnfsf10,->
Id2,Il10,->
Thrb,Hif1a,->
Pou2f1,Il6,->
Pou2f2,Ifng,->
Id2,Cdh1,-|
Pou2f1,Bdkrb1,->
Ripk2,Ikbkb,->
Ripk2,Mapk8,->
Ripk2,Nfkbia,->
Ripk2,Ube2n,->
Ptk2,Pten,-|
Ptk2,Insr,->
Ptk2,Bcar1,->
Ptk2,Pik3r1,->
Ptk2,Grb2,->
Ptk2,Shc1,->
Ptk2,Bmx,->
Ptk2,Pik3ca,->
Ptk2,Ptk2b,->
Ptk2,Itgb4,->
Nanog,Pou5f1,->
Ptk2,Epha2,->
Epha2,Fgfr1,->
Ptk2,Ptprh,-|
Ptprh,Lck,-|
Nanog,Ccnd2,->
Mark2,Hdac7,-|
Hdac7,Esr1,-|
Mark2,Dvl3,->
Mark2,Hdac4,->
Hdac7,Hif1a,-|
Hdac7,Nr4a1,-|
Hdac7,Cdkn1a,->
Hdac7,Plag1,-|
Plag1,Egr1,->
Mark2,Crtc2,->
Mark2,Arhgef2,-|
Plag1,Cd44,->
Mark2,Pard3,->
Pard3,F2r,->
Hdac7,Mmp10,-|
Hdac4,Ptpa,->
Mark2,Dlg4,->
Hdac7,Akap12,-|
Akap12,Prkca,->
Lifr,Jak2,->
Lifr,Jak1,->
Lifr,Tyk2,->
Foxs1,Foxo3,-|
Foxs1,Faslg,-|
Foxs1,Foxo4,-|
Foxo3,Pik3r1,->
Foxo3,Cited2,->
Cited2,Cebpa,->
Pik3ca,Ptk2,->
Hey2,Gata6,-|
Mitf,Ctsk,->
Mitf,Mapk1,->
Mitf,Cdk2,->
Mitf,Ednrb,->
Mitf,Prkaca,->
Mitf,Akt1,->
Mitf,Vegfa,->
Mitf,Snai2,->
Mitf,Hif1a,->
Mitf,Cdk6,->
Ednrb,Gnai1,->
Mitf,Tnfrsf1b,->
Mitf,Cdkn1a,->
Mitf,Bcl2,->
Mitf,Tnfsf11,->
Mitf,Hp,->
Mitf,Kit,->
Mitf,Cdkn1b,-|
Mitf,Cdh1,->
Mitf,Per1,->
Mitf,Ptgs2,->
Mitf,Met,->
Mitf,Kras,->
Mitf,Itga4,->
Tbx2,Adam10,-|
Mitf,Ifng,->
Birc7,Diablo,-|
Ednrb,Gnai3,->
Mitf,Igf1,->
Mitf,Hoxb4,->
Hoxb4,Casp8ap2,->
Cebpg,Sp1,->
Cebpg,Prkaca,->
Cebpg,Gnai2,->
Cebpg,Cdkn1a,->
Cebpg,Tnfrsf1a,->
Cebpg,Hgf,->
Cebpg,Atf3,->
Cebpg,Zfpm1,-|
Zfpm1,Gata2,-|
Cebpg,Gadd45a,->
Cebpg,Jun,->
Cebpg,Ltf,->
Cebpg,Ccnd2,->
Cebpg,Insr,->
Cebpg,Socs3,->
Cebpg,Egfr,->
Cebpg,Il1rn,->
Cebpg,Apoe,->
Ptk2b,Ptk2,->
Cebpg,Aldh2,->
Cebpg,Tnf,->
Cebpg,Neurod6,->
Neurod6,Neurod1,->
Cebpg,Ywhaz,->
Cebpg,Lrp6,->
Cebpg,Apob,->
Cebpg,Ddit3,->
Cebpg,Mmp2,->
Cebpg,Foxa1,->
Cebpg,Hbb-b1,->
Cebpg,Epo,->
Cebpg,Fas,->
Cebpg,Srebf1,->
Cebpg,Btk,->
Cebpg,Ptgs2,->
Cebpg,Ccl12,->
Cebpg,Il1b,->
Cebpg,Mpo,->
Cebpg,Smyd2,->
Cebpg,Icam1,->
Cebpg,Il12b,->
Cebpg,Ifng,->
Cebpg,Osr2,->
Cebpg,Il4,->
Cebpg,Ccr2,->
Cebpg,Ins2,->
Cebpg,Sst,->
Sst,Sstr1,->
Cebpg,Th,->
Rb1,Myc,-|
Yy1,Ccr5,-|
Aurkb,Hdac4,-|
Aurkb,Plekhg6,->
Plekhg6,Rhoa,->
Aurkb,Incenp,->
Rb1,Fos,-|
Rhoa,Vav2,->
Vav2,Egfr,->
Fhl2,Rela,->
Dynll1,Ambra1,-|
Ambra1,Becn1,->
Rhoa,Arhgap35,-|
Fhl2,Cdkn1b,->
Mlx,Arnt,-|
Col11a1,Itgb1,->
Arnt,Sdc4,->
Arnt,Flt1,->
Arnt,Cdkn1a,->
Mlx,Txnip,->
Arnt,L1cam,->
Arnt,Ptgs2,->
Mlx,Odc1,->
Arnt,Mmp10,->
Arnt,Fgfr1,->
Arnt,Cdkn2b,->
Tgfb2,Acvr1,->
Arnt,Tgfb1,->
Col11a1,Ddr1,->
Arnt,Hmox1,-|
Arnt,Gnrh1,->
Arnt,Pdgfb,->
Arnt,Myocd,->
Arnt,Igf1,->
Omg,Tnfrsf1b,->
Omg,Rtn4r,->
Rtn4r,Cntnap1,->
Omg,Ngfr,->
Nfkbiz,Ncam1,->
Nfkbiz,Tnf,->
Nfkbiz,Il17a,->
Nfkbiz,Ccl12,->
Nfkbiz,Il6,->
Nfkbiz,Ifng,->
Tbp,Ccnb1,->
Tbp,Camk4,->
Tbp,Erbb2,-|
Tfap4,Snai1,->
Tbp,Rasa1,->
Camk4,Krt18,->
Tfap4,Dbh,->
Gsk3b,Sqstm1,->
Gsk3b,Cdx2,->
Gsk3b,Psen1,-|
Gsk3b,Grk2,->
Gsk3b,Camk2g,->
Gsk3b,Arhgef2,->
Gsk3b,Myocd,-|
Gsk3b,Irs1,->
Gsk3b,Rps6ka4,->
Gsk3b,Dab2,->
Gsk3b,Cttn,->
Gsk3b,Mapk8ip1,->
Gsk3b,Bcr,->
Gsk3b,Hras,->
Gsk3b,Pten,-|
Gsk3b,Adrb2,->
Gsk3b,Fosl1,-|
Gsk3b,Chek1,->
Gsk3b,Prkce,->
Runx2,Ccn2,-|
Runx2,Spp1,->
Runx2,Smurf1,->
Smurf1,Smad4,-|
Runx2,Plau,->
Nfatc2,Ifng,->
Runx2,Rgs2,->
Runx2,Ins2,-|
Pou2f1,Bcl2,->
Pou2f1,Gnrh1,->
Pou2f1,Pttg1,->
Pou2f1,St6gal1,->
St6gal1,Egfr,->
Pou2f1,Spp1,->
Pou2f1,Hmga1,->
Thrb,Stat5a,->
Pou2f1,Sfrp2,->
Sfrp2,Wnt1,-|
Pou2f1,Il2,->
Pou2f1,Hbb-b1,->
Spi1,Cdkn1b,->
Pou2f1,Zfp42,->
Pou2f1,Pou1f1,-|
Pou2f1,H2-Ea,-|
Pou2f1,Vcam1,-|
Vcam1,Ezr,->
Fgf4,Fgfr1,->
Pou2f1,Plau,->
Thrb,Nr1h3,->
Zfp42,Dkk1,->
Mapk9,Stat3,->
Mapk9,Mapk8,->
Mapk9,Psen1,->
Mapk9,Shc1,->
Mapk9,Map4k4,->
Mapk9,Pak5,->
Pak5,Gata1,->
Pak5,Ctnnd1,->
Nfatc4,Esr2,->
Mapk9,Slbp,->
Mapk9,Cttn,->
Mapk9,Psma5,->
Psma5,Xbp1,-|
Nfatc2,Mapk1,->
Nfatc2,App,->
Nfatc2,Myc,->
Nfatc2,Kdm1a,->
Nfatc2,Ciita,->
Nfatc2,Crebbp,->
Nfatc2,Faslg,->
Nfatc2,Il10,->
Nfatc2,Tnf,->
Nfatc2,Il1b,->
Nfatc2,Il2,->
Nfatc2,Hp,->
Gata3,Mmp1a,->
Nfatc2,Il17a,-|
Nfatc2,Fst,->
Nfatc2,Ctla4,->
Nfatc2,Il6,->
Nfatc2,Psma5,->
Nfatc2,Cd4,->
Prkcg,Ocln,->
Thbs1,Sdc4,->
Thbs1,Itgb1,->
Thbs1,Lrp5,->
Thbs1,Lrp1,->
Thbs1,Scarb1,->
Lrp5,Axin1,->
Thbs1,Itgb3,->
Thbs1,Itga2b,->
Thbs1,Itga6,->
Ptprj,Met,-|
Sdc4,Dvl3,->
Thbs1,Itga4,->
Gabarapl1,Sqstm1,->
Sqstm1,Sod1,-|
Sod1,Bcl2,->
Sod1,Ern1,->
Sqstm1,Wdfy3,->
Wdfy3,Dvl3,-|
Wdfy3,Gabarap,-|
Ntrk1,Grap,->
Eif2ak3,Birc3,->
Gabpa,Pou5f1,->
Smad1,Ccn2,->
Smad1,Cxcl12,->
Smad1,Elavl1,->
Tfap2c,Esr1,->
Smad1,Spp1,->
Dvl1,F2r,->
Smad1,Mmp2,->
Smad1,Lrp5,->
Smad1,Pdgfa,-|
Smad1,Cdkn1b,->
Nkx2-5,Ep300,->
Smad1,Acvrl1,->
Smad1,Mmp1a,->
Nkx2-5,Mef2c,->
Id3,Mapk1,->
Smad1,Igf2,->
Hey1,Notch4,->
Casp3,Cdh1,->
Casp3,Bmx,->
Casp3,Kdm4c,-|
Kdm4c,H3c11,-|
Kdm4c,H3c6,-|
Nfatc4,Esr1,->
Nfatc4,Pten,->
Nfatc4,Ngf,->
Nfatc4,Gsk3b,->
Nfatc4,Tnf,->
Nfatc4,Vegfa,->
Nfatc4,Pik3r1,->
Nfatc4,Nfic,->
Nfatc4,Col1a1,->
Nfatc4,Nup214,->
Nfatc4,Rcan1,->
Nfatc4,Ctsd,->
Nfatc4,Ptgs2,->
Nfatc4,Bdnf,->
Nup214,Smad3,->
Mxd1,Tp53,->
Mxd1,Akt1,->
Mxd1,Pten,-|
Mxd1,Cxcr4,-|
Mxd1,Pdx1,->
Mxd1,Map2k1,->
Map2k1,Rps6ka4,->
Mxd1,Id2,->
Mxd1,Cdh1,->
Mxd1,Ins2,->
Mxd1,Odc1,->
Mxd1,Sin3a,->
Sin3a,Foxp3,-|
Pdx1,Fgfr1,->
Mxd1,Oprk1,->
Faim2,Bax,-|
Hr,Tp53,->
Hr,Abl1,->
Hr,Fn1,->
Hr,Brca1,->
Hr,Mdm2,->
Hr,Prkcg,->
Hr,Notch1,->
Hr,Cdkn1a,->
Hr,Vegfa,->
Hr,Ciita,->
Hr,Tab1,->
Hr,Rb1,->
Hr,Timp1,->
Hr,Camp,->
Hr,Ccnd1,->
Hr,Tnf,->
Hr,Mmp1a,->
Hr,Drd1,->
Hr,Tgfa,->
Hr,Msx2,-|
Hr,Mcph1,->
Mcph1,Atm,->
Hr,Per2,->
Hr,L1cam,->
Hr,Gdf15,->
Hr,Cdk4,->
Hr,Tgfb1,->
Hr,Il1b,->
Hr,Flt4,->
Hr,Cdh1,->
Hr,Fcgr1,->
Hr,Chrna7,->
Hr,Abcb1a,->
Hr,Ccl12,->
Hr,Il6,->
Hr,Ncam1,->
Hr,Nqo1,->
Hr,Apoa1,->
Hr,Lamb1,->
Hr,Ifng,->
Hr,Ndrg1,->
Hr,Ccne1,->
Stk39,Mapk14,->
Mapk14,Cdkn1a,->
Mapk14,Dusp1,->
Mapk14,Fgr,->
Mapk14,Bcl2,-|
Sp3,Ppp1cc,->
Ctsb,Bid,->
Sp3,Mapk1,->
Sp3,Sp1,->
Sp3,Sqstm1,->
Sp3,Dlk1,->
Sp3,Cdkn2a,->
Sp3,Csnk2a1,->
Sp3,Cdkn1a,->
Sp3,Rela,->
Sp3,Pros1,->
Sp3,Hhex,->
Sp3,Mapk14,->
Sp3,Cebpa,->
Sp3,Mapk8,->
Sp3,Crebbp,->
Sp3,Rb1,->
Sp3,Esr1,->
Sp3,Atp1b1,->
Sp3,Egfr,->
Sp3,Faslg,->
Sp3,Cdk5,->
Sp3,Myc,->
Sp3,Prkaca,->
Sp3,Tnf,-|
Sp3,Map2k1,->
Sp3,Nfkb1,->
Sp3,Dnmt3a,->
Sp3,Drd1,->
Sp3,Prkg1,->
Sp3,Notch1,->
Sp3,Birc5,->
Sp3,Gata1,->
Sp3,Map3k1,->
Sp3,Rora,->
Sp3,Il1b,->
Sp3,Neurod1,->
Sp3,Sgk1,->
Sp3,Parp1,->
Sp3,Map3k12,->
Sp3,Tnip1,->
Sp3,App,->
Sp3,Mmp2,->
Sp3,Il1a,->
Sp3,Pkm,->
Sp3,Hp,->
Sp3,Pdgfra,->
Sp3,Cdkn1b,->
Sp3,Cflar,->
Sp3,Met,->
Sp3,Park7,->
Sp3,Cdh5,->
Sp3,Tcf3,->
Sp3,Lama1,->
Prkg1,Plk1,->
Sp3,Abcb1a,->
Sp3,Axl,->
Sp3,Ccl12,->
Sp3,Odc1,-|
Sp3,Bcl2,->
Sp3,Hspa1a,-|
Sp3,Pou5f1,->
Sp3,Fgfr1,->
Sp3,Flt1,->
Sp3,Mcl1,->
Sp3,Bax,-|
Sp3,Brca1,->
Sp3,Srebf1,->
Sp3,Fgf2,->
Sp3,Ret,->
Sp3,Il6,->
Sp3,Tgfb1,->
Sp3,Ifng,->
Sp3,Vim,->
Sp3,Ptpa,->
Sp3,Pgr,->
Sp3,Cd74,->
Sp3,Igf1,->
Sp3,Nkx2-1,->
Itgb1,Efna5,->
Ep300,Faslg,->
Camk1,Nos1,-|
Prkaa1,Tp53,->
Camk1,Hdac4,->
Akt1,Nuak1,->
Camk1,Gcm1,->
Gcm1,Mapk8,->
Ep300,Birc5,-|
Akt1,Rac1,->
Camk4,Limk1,->
Akt1,Tsc1,->
Cdkl5,Lrrc4c,->
Usf1,Trim25,->
Atf4,Erbb2,->
Atf4,Trib3,->
Atf4,Vim,->
Rps6ka3,Nolc1,->
Atf6,Mef2a,-|
Atf4,Pou1f1,->
Atf4,Cdc42,->
Usf1,Ctsd,->
Usf1,Tfap4,->
Atf4,Serpinc1,->
Atf4,Ccl12,->
Atf4,Ptgs2,->
Atf4,Fgf15,->
Atf4,Psen1,->
Atf4,Ins2,->
Usf1,Ccnd2,->
Irf4,Irf1,->
Spi1,Fn1,->
Irf4,Ccnb1,-|
Irf4,Il12a,->
Irf4,Tlr4,->
Irf4,Fkbp4,->
Irf1,Ccnd1,-|
Spi1,Esr1,->
Irf4,Inpp5d,->
Irf4,Il2,->
Spi1,Cdk6,->
Spi1,Vav1,->
Kat2b,Npas2,->
Npas2,Bmal1,->
Spi1,Jun,->
Irf4,Il4,->
Irf4,Ciita,->
Irf4,Ifnb1,->
Irf4,Il7,-|
Mcl1,Bax,-|
Spi1,Csf1r,->
Csf1r,Ptk2,->
Irf4,Trim21,->
Rubcn,Becn1,-|
Rubcn,Pik3c3,-|
Ptpn6,Jak3,->
Ptpn6,Pik3r1,-|
Ptpn6,Socs1,->
Ptpn6,Zap70,->
Ptpn6,Kit,->
Ptpn6,Vav1,-|
Stat6,Tgfb1,->
Stat6,Ppara,->
Foxk1,Tnf,->
Taf1,Tp53,-|
Taf1,Fos,->
Taf1,Cdkn1a,->
Taf1,Kat2b,->
Taf1,Rb1,->
Taf1,Egfr,->
Taf1,Ciita,->
Taf1,Ccnd1,->
Taf1,Rarb,->
Taf1,Drd2,-|
Taf1,Myb,->
Taf1,Bax,-|
Taf1,Ets2,->
Taf1,Hspa5,->
Taf1,Hmox1,->
Taf1,Kat2a,->
Fadd,Abca1,->
Abca1,Apoa1,->
Mapk14,Tsc1,->
Tgfb2,Eng,->
Ywhaq,Cdc25c,-|
Mef2d,Cd44,->
E2f1,Cdt1,->
Mef2d,Prkaca,->
E2f1,Rpa2,->
E2f1,Plau,->
Mef2d,Ep300,->
E2f1,Ppm1d,->
E2f1,Chek1,->
Il6,Musk,->
Hrh1,Gnaq,->
Musk,Ptpro,->
Ptpro,Pxn,-|
Il6st,Gab2,->
Hrh1,Gnas,->
Ctcf,Tp53,->
Ctcf,Nfe2l2,->
Ctcf,Cdkn2a,-|
Ctcf,Cdkn1a,->
Ctcf,Vegfa,->
Ctcf,Rad21,->
Ctcf,Myc,-|
Ctcf,Akt1,-|
Ctcf,Rb1,->
Ctcf,Tnf,->
Ptprg,Src,-|
Ctcf,Wt1,->
Ctcf,Asap2,->
Asap2,Ptk2b,->
Ctcf,Dmpk,->
Ctcf,Ccnd1,->
Ctcf,Myd88,->
Ctcf,Cish,->
Ctcf,Egf,->
Ptprg,Stat3,->
Ptprg,Prkcd,->
Ptprg,Pdgfrb,-|
Ctcf,Cdh1,->
Ctcf,Brca1,->
Ptprg,Btk,-|
Ctcf,Mmp10,-|
Mpz,Il6ra,->
Ctcf,Fgf17,->
Fgf17,Fgfr1,->
Ctcf,Il13,-|
Ctcf,Csf2,->
Ctcf,Hmox1,->
Ctcf,Dlk1,->
Ctcf,Nanog,->
Ctcf,Pmpcb,->
